Wall time,Step,Value
1694044857.1522489,6,0.5747904777526855
1694044857.5097392,7,0.5749539732933044
1694044860.8306465,12,0.5764151215553284
1694044862.6194632,15,0.5730968117713928
1694044863.322228,16,0.5763733386993408
1694044865.7412872,19,0.5749539732933044
1694044866.584541,21,0.5694273710250854
1694044869.3311415,25,0.571637749671936
1694044876.9381285,37,0.5741245746612549
1694044879.2809148,41,0.5741245746612549
1694044880.8053398,43,0.5754836201667786
1694044882.3284717,45,0.5764018297195435
1694044882.9874165,46,0.575719952583313
1694044883.8224428,48,0.5741245746612549
1694044887.7562544,54,0.575719952583313
1694044888.3846507,55,0.5748884677886963
1694044889.202906,56,0.5741245746612549
1694044889.743337,57,0.571637749671936
1694044890.2915287,58,0.5759665966033936
1694044895.5839546,66,0.5752211213111877
1694044897.976309,69,0.5766270160675049
1694044899.5964005,72,0.5756047964096069
1694044900.1901653,73,0.575719952583313
1694044901.0895433,74,0.5730968117713928
1694044901.5617795,75,0.5753069519996643
1694044906.253801,80,0.571637749671936
1694044912.004828,88,0.5770442485809326
1694044912.4560685,89,0.5751388669013977
1694044917.4211829,95,0.5750546455383301
1694044924.9067006,103,0.5730968117713928
1694044927.5167544,106,0.575719952583313
1694044928.8447313,107,0.5763852596282959
1694044935.6948748,114,0.5764594674110413
1694044938.4329793,117,0.5764221549034119
1694044940.1555684,119,0.5749539732933044
1694044948.2934427,127,0.5749539732933044
1694044951.4887416,130,0.5764907598495483
1694044952.1405776,131,0.571637749671936
1694044963.8404462,140,0.5769466161727905
1694044965.4542718,142,0.5730968117713928
1694044966.719577,143,0.5764154195785522
1694044967.8776891,144,0.5765689611434937
1694044974.7418852,151,0.5769466161727905
1694044981.3276114,156,0.5773395895957947
1694044983.1986556,158,0.5754836201667786
1694044984.913856,159,0.5764546394348145
1694044988.731914,163,0.5764241218566895
1694044994.7496045,168,0.5766003131866455
1694044996.1966343,169,0.5730968117713928
1694045000.819804,172,0.5759803056716919
1694045008.5857904,178,0.5764018297195435
1694045009.838604,179,0.5765309929847717
